emp_no,title,last_name,first_name,to_date
269279,Engineer,Staelin,Aria,9999-01-01
62637,Staff,Assaf,Danae,9999-01-01
223292,Senior Staff,Savasere,Kasidit,9999-01-01
203821,Senior Engineer,Gist,Ger,9999-01-01
59919,Staff,Aloia,Koichi,9999-01-01
96099,Senior Engineer,Ritzmann,Roded,9999-01-01
86083,Senior Engineer,Spell,Parke,9999-01-01
226627,Staff,Serdy,Hilari,9999-01-01
65974,Senior Staff,Schicker,Fayez,9999-01-01
108616,Engineer,Feldmann,Fan,9999-01-01
232626,Staff,Codenie,Behnaam,9999-01-01
418130,Senior Staff,Verhoeff,Toshimitsu,9999-01-01
225017,Staff,Bruckman,Goh,9999-01-01
294047,Senior Engineer,Ramsey,Arno,9999-01-01
423907,Staff,Akaboshi,Sanjit,9999-01-01
430058,Engineer,Restivo,Shaibal,9999-01-01
415365,Staff,Negoita,Dipankar,9999-01-01
275281,Senior Staff,Veevers,Nadjib,9999-01-01
274348,Engineer,Siksek,Cheong,9999-01-01
99671,Senior Staff,Leppanen,Tsuneo,9999-01-01
78755,Staff,Christianini,Emran,9999-01-01
264996,Technique Leader,Avouris,Gian,9999-01-01
13422,Engineer,Gerlach,Vishwani,9999-01-01
266990,Staff,Skrikant,Renny,9999-01-01
77068,Senior Engineer,Rattan,Leucio,9999-01-01
484694,Engineer,Alvarado,Salvador,9999-01-01
104939,Senior Engineer,Masamoto,Armond,9999-01-01
255768,Senior Staff,Plavsic,Yuuichi,9999-01-01
250664,Staff,Gargeya,Boutros,9999-01-01
37619,Senior Staff,DuCasse,Xuedong,9999-01-01
280368,Senior Engineer,Sullins,Danae,9999-01-01
70571,Staff,Sooriamurthi,Randy,9999-01-01
434957,Engineer,Munos,Chandrasekaran,9999-01-01
257360,Staff,Otillio,Honglan,9999-01-01
61211,Engineer,Muntz,Lakshmi,9999-01-01
209792,Engineer,Bernick,Yoshinari,9999-01-01
433096,Senior Engineer,Brookman,Palash,9999-01-01
95200,Engineer,Kalefeld,Guenter,9999-01-01
82003,Engineer,Tomescu,Saeko,9999-01-01
444223,Staff,Ramsay,Krisda,9999-01-01
46025,Assistant Engineer,Demir,Yurii,9999-01-01
38608,Engineer,Journel,Florian,9999-01-01
411378,Staff,Berztiss,Remco,9999-01-01
445110,Senior Engineer,Beerel,Heeju,9999-01-01
428207,Staff,Beausoleil,Taizo,9999-01-01
56235,Senior Engineer,Vanwelkenhuysen,Subir,9999-01-01
486174,Senior Staff,Sinitsyn,Mabo,9999-01-01
427253,Engineer,Kading,Georg,9999-01-01
440074,Staff,Ghemri,Gritta,9999-01-01
241639,Engineer,Stafford,Kankanahalli,9999-01-01
480319,Engineer,Hiltgen,Alexius,9999-01-01
234307,Assistant Engineer,Zaumen,Shin,9999-01-01
200433,Staff,Bolotov,Gilbert,9999-01-01
403859,Senior Engineer,Roison,Arunachalam,9999-01-01
203069,Staff,DiGiano,Hidekazu,9999-01-01
478121,Staff,Ramaiah,Yucel,9999-01-01
286210,Senior Staff,Marrevee,Venkatesan,9999-01-01
223652,Senior Engineer,Vidya,Amalendu,9999-01-01
274413,Senior Engineer,Valtorta,Stamatina,9999-01-01
407730,Senior Staff,Vilarrasa,Marlo,9999-01-01
76252,Staff,Khamsi,Marco,9999-01-01
11624,Senior Engineer,Gammage,Adil,9999-01-01
98893,Senior Engineer,Ramalingam,Theron,9999-01-01
293332,Assistant Engineer,Veccia,Guadalupe,9999-01-01
479362,Senior Engineer,Oxenboll,Jaroslava,9999-01-01
224901,Senior Engineer,Pero,Naftali,9999-01-01
432453,Senior Staff,Garnham,Mrinalini,9999-01-01
487804,Senior Engineer,Honglei,Annemarie,9999-01-01
425976,Staff,Dulay,Bikash,9999-01-01
291243,Senior Staff,Pepe,Keiichiro,9999-01-01
298277,Staff,Uludag,Mary,9999-01-01
31196,Senior Engineer,Emmart,Barry,9999-01-01
14911,Senior Engineer,Chelton,Xiaobin,9999-01-01
451348,Staff,Vanwelkenhuysen,Mayuko,9999-01-01
58789,Senior Engineer,Cochrane,Hercules,9999-01-01
425489,Engineer,Nicolson,Toshimi,9999-01-01
480484,Senior Staff,Rosis,King,9999-01-01
267854,Senior Staff,Meszaros,Remko,9999-01-01
202393,Engineer,Butterworth,Kazuhira,9999-01-01
22416,Staff,Syrotiuk,Feiyu,9999-01-01
436050,Assistant Engineer,Emiris,Christophe,9999-01-01
260417,Senior Engineer,Trachtenberg,Wuxu,9999-01-01
280244,Senior Staff,Wilfing,Indrajit,9999-01-01
103435,Senior Engineer,Ghazalie,Sverrir,9999-01-01
272676,Senior Staff,Hebden,Danny,9999-01-01
408948,Senior Engineer,Munoz,Arve,9999-01-01
214121,Senior Engineer,Luks,Saddek,9999-01-01
469319,Senior Engineer,Foote,Uinam,9999-01-01
74106,Senior Staff,Uchoa,Sailaja,9999-01-01
64753,Senior Staff,Swan,Shahid,9999-01-01
297032,Staff,Panwar,Satyanarayana,9999-01-01
52633,Technique Leader,Hasham,Diederik,9999-01-01
437689,Technique Leader,Pargas,Taizo,9999-01-01
279378,Technique Leader,Lenart,Pradeep,9999-01-01
239185,Senior Staff,Giaccio,Luigi,9999-01-01
459127,Engineer,Flanders,Gill,9999-01-01
431062,Staff,Magalhaes,Chikara,9999-01-01
460655,Staff,Azuma,Alenka,9999-01-01
256576,Senior Staff,Boudaillier,Kolar,9999-01-01
238891,Senior Engineer,Sudkamp,Nitsan,9999-01-01
411328,Engineer,Szilard,Alejandra,9999-01-01
19849,Staff,Serre,Weicheng,9999-01-01
209539,Senior Engineer,Erde,Aloys,9999-01-01
72928,Senior Staff,Rosay,Xiahua,9999-01-01
242901,Staff,Atchley,Ortrun,9999-01-01
27677,Senior Engineer,Peak,Mohammed,9999-01-01
438312,Senior Engineer,Trachtenberg,Menkae,9999-01-01
274220,Senior Engineer,Karcich,Apostol,9999-01-01
206995,Senior Staff,Nollmann,Bernd,9999-01-01
419652,Senior Staff,Heusch,Pranas,9999-01-01
253511,Senior Engineer,Nitta,Qingxiang,9999-01-01
271284,Senior Engineer,Barvinok,Jackson,9999-01-01
433647,Senior Staff,Pramanik,Shmuel,9999-01-01
448692,Senior Staff,Weisert,Sukumar,9999-01-01
270532,Engineer,Riexinger,Geoffry,9999-01-01
269252,Staff,Schwartzbauer,Behnaam,9999-01-01
436394,Engineer,Chappelet,Guther,9999-01-01
109787,Staff,Hebden,Shuho,9999-01-01
476509,Senior Staff,Kornyak,Mizuhito,9999-01-01
244686,Staff,Pietrzykowski,Utz,9999-01-01
23869,Engineer,Stiles,Raimond,9999-01-01
462872,Senior Staff,Zirintsis,Shahaf,9999-01-01
207683,Staff,Luft,Gilbert,9999-01-01
486174,Staff,Sinitsyn,Mabo,9999-01-01
234361,Senior Staff,Kamber,Chiranjit,9999-01-01
279093,Senior Staff,Farrag,Turgut,9999-01-01
19624,Staff,Wolniewicz,Younwoo,9999-01-01
273234,Engineer,Pettis,Moto,9999-01-01
457184,Senior Staff,Makrucki,Akemi,9999-01-01
16425,Senior Engineer,Beerel,Idoia,9999-01-01
467554,Senior Staff,Zockler,Shalesh,9999-01-01
213126,Staff,Kolvik,Maia,9999-01-01
283442,Staff,Cincotta,Mohit,9999-01-01
255467,Senior Staff,Geffroy,Hugh,9999-01-01
490698,Senior Staff,Furudate,Shan,9999-01-01
456183,Senior Engineer,Bennis,Adamantios,9999-01-01
54994,Staff,Birta,Chaosheng,9999-01-01
10909,Senior Engineer,Atchley,Georgi,9999-01-01
244541,Senior Staff,Zedlitz,Djenana,9999-01-01
229798,Engineer,Soicher,Patricio,9999-01-01
421376,Staff,Ranon,Weijing,9999-01-01
415367,Senior Engineer,Esposito,Adam,9999-01-01
472009,Senior Staff,Basart,Kotesh,9999-01-01
438999,Staff,Daescu,Juichirou,9999-01-01
411905,Staff,Cronin,Basim,9999-01-01
285326,Staff,Chenney,Adit,9999-01-01
65591,Senior Staff,Riesenhuber,Apostol,9999-01-01
430685,Staff,Jenevein,Sergi,9999-01-01
104866,Staff,Gelosh,Anestis,9999-01-01
56818,Assistant Engineer,Imataki,Venkatesan,9999-01-01
298093,Senior Staff,Birke,Masanao,9999-01-01
89525,Engineer,Pleszkun,Kristin,9999-01-01
247084,Senior Engineer,Yurek,Collette,9999-01-01
72485,Staff,Christianini,Hidefumi,9999-01-01
31537,Technique Leader,Schahn,Mohd,9999-01-01
243255,Staff,Rosca,Ghassan,9999-01-01
79110,Engineer,Vecchi,Aiichiro,9999-01-01
488579,Staff,Hagimont,Chaoyi,9999-01-01
491719,Senior Staff,Collette,Steen,9999-01-01
472635,Engineer,Tagansky,Jixiang,9999-01-01
107101,Senior Engineer,Crabtree,Moni,9999-01-01
96299,Staff,Perko,Cullen,9999-01-01
58637,Senior Engineer,Peck,Mohamadou,9999-01-01
423960,Technique Leader,Snyers,Pramod,9999-01-01
453887,Engineer,Hooghiemstra,DeForest,9999-01-01
19120,Assistant Engineer,Qiwen,Giri,9999-01-01
449518,Staff,Krupka,Berni,9999-01-01
86600,Senior Staff,Baba,Baocai,9999-01-01
58462,Staff,Paciorek,Ronnie,9999-01-01
86819,Staff,Bisiani,Wuxu,9999-01-01
496892,Senior Engineer,Holburn,Moss,9999-01-01
406521,Engineer,Zongker,Lunjin,9999-01-01
458840,Staff,Pashtan,Martien,9999-01-01
489889,Senior Engineer,Pillow,Slavian,9999-01-01
414208,Engineer,Steenbeek,Mingsen,9999-01-01
439704,Assistant Engineer,Jording,Youssef,9999-01-01
65619,Senior Engineer,Rosch,Kazuhira,9999-01-01
258800,Engineer,Shanbhogue,Margareta,9999-01-01
283972,Engineer,Kenevan,Kwangho,9999-01-01
428028,Engineer,Driscoll,Lenore,9999-01-01
286363,Senior Engineer,Tsukuda,Brigham,9999-01-01
235720,Staff,Lores,Wilmer,9999-01-01
417666,Engineer,Ranst,Heping,9999-01-01
79858,Senior Engineer,Marzano,Mansur,9999-01-01
19777,Senior Staff,Ferretti,Halsur,9999-01-01
273157,Senior Staff,Valtorta,Maik,9999-01-01
37862,Senior Staff,Masaki,Barun,9999-01-01
10969,Senior Engineer,Noriega,Premal,9999-01-01
497092,Senior Engineer,Linares,Bodo,9999-01-01
452705,Senior Engineer,Wursthorn,Takanari,9999-01-01
76743,Senior Staff,Simmel,Mechthild,9999-01-01
47178,Engineer,Srimani,Rimon,9999-01-01
243465,Senior Staff,Hutton,Mayumi,9999-01-01
226431,Engineer,Budinsky,Alassane,9999-01-01
108179,Engineer,Crelier,Constantijn,9999-01-01
296848,Senior Staff,Kermarrec,Jianhua,9999-01-01
20402,Engineer,Shrader,Szabolcs,9999-01-01
100475,Staff,Piazza,Aron,9999-01-01
74576,Senior Engineer,Mundy,Sanjiv,9999-01-01
493721,Engineer,Zielinski,Serif,9999-01-01
62799,Senior Staff,Murtagh,Gretta,9999-01-01
283454,Staff,Massonet,Debatosh,9999-01-01
249761,Technique Leader,Hoppenstand,Mayumi,9999-01-01
21609,Senior Staff,Pappas,Sibyl,9999-01-01
66921,Senior Engineer,Deville,Weiru,9999-01-01
454271,Senior Engineer,Sullins,Uta,9999-01-01
295343,Senior Engineer,Iisaka,Dipayan,9999-01-01
251404,Senior Staff,Schapire,Ipke,9999-01-01
402730,Senior Engineer,Puoti,Armond,9999-01-01
232057,Senior Staff,Candan,Valter,9999-01-01
209915,Engineer,Pashtan,Lillian,9999-01-01
233930,Engineer,Quadeer,Gina,9999-01-01
264904,Senior Staff,Siksek,Sachin,9999-01-01
259505,Engineer,Ozeri,Mrinalini,9999-01-01
97126,Senior Engineer,Heyers,Nitsan,9999-01-01
491380,Senior Staff,Linares,Phillip,9999-01-01
225464,Assistant Engineer,Vieth,Tetsurou,9999-01-01
420213,Engineer,Compeau,Jungsoon,9999-01-01
226526,Assistant Engineer,Fiutem,Lobel,9999-01-01
202179,Senior Engineer,Munch,Emran,9999-01-01
57297,Staff,Benaini,Tamiya,9999-01-01
277334,Staff,Oppitz,Xianlong,9999-01-01
221351,Staff,Chepyzhov,Odoardo,9999-01-01
276314,Engineer,Demke,Evgueni,9999-01-01
454643,Assistant Engineer,Apsitis,Woody,9999-01-01
431171,Staff,Chaudhuri,Marsha,9999-01-01
229470,Senior Staff,Bala,Teunis,9999-01-01
19814,Senior Staff,Rosaz,Subhrajyoti,9999-01-01
32499,Senior Engineer,Hellwagner,Jouko,9999-01-01
415921,Senior Staff,Lambe,Fayez,9999-01-01
259260,Staff,Pfau,Morris,9999-01-01
235088,Staff,Mersereau,Gilbert,9999-01-01
51412,Engineer,Shumilov,Atreye,9999-01-01
423093,Senior Staff,Kadhim,Dannz,9999-01-01
424464,Staff,Deverell,Jianhua,9999-01-01
87302,Staff,Garigliano,Martina,9999-01-01
104921,Engineer,Chandrasekhar,Kellie,9999-01-01
281345,Senior Staff,Beetstra,Giordano,9999-01-01
205248,Engineer,Imataki,Aamer,9999-01-01
425251,Staff,Angel,Nishit,9999-01-01
231057,Senior Staff,Bhattacharjee,Ziyad,9999-01-01
99451,Staff,Riexinger,Guenter,9999-01-01
202190,Engineer,Braccini,Aemilian,9999-01-01
51294,Senior Staff,Pell,Tetsushi,9999-01-01
69226,Senior Engineer,Wursthorn,Reinhold,9999-01-01
11449,Senior Engineer,Asser,Kotesh,9999-01-01
32903,Assistant Engineer,Terlouw,Maja,9999-01-01
466556,Engineer,Karnin,Xinglin,9999-01-01
57508,Senior Staff,Rousseau,Muneo,9999-01-01
241380,Senior Engineer,Pezzoli,Josyula,9999-01-01
461566,Engineer,Sessa,Tamiya,9999-01-01
55499,Senior Engineer,Diderrich,Kamakshi,9999-01-01
292712,Engineer,Leuchs,Gro,9999-01-01
477990,Engineer,Aingworth,Alejandra,9999-01-01
97122,Staff,Cullers,Yoshinari,9999-01-01
475949,Senior Engineer,Kitsuregawa,Stamatina,9999-01-01
48044,Senior Staff,Luga,Zhonghui,9999-01-01
214738,Senior Engineer,Cunliffe,Caolyn,9999-01-01
47905,Engineer,Vieth,Subhada,9999-01-01
436651,Senior Staff,Birnbaum,Weijing,9999-01-01
14724,Senior Staff,Lemarechal,Aron,9999-01-01
286532,Senior Staff,Codenie,Paris,9999-01-01
200089,Staff,Kuhnemann,Sampalli,9999-01-01
445769,Engineer,Aingworth,Theirry,9999-01-01
284028,Senior Staff,Engberts,Gererd,9999-01-01
236767,Engineer,Stifter,Faiza,9999-01-01
238599,Senior Staff,Breugel,Tokuyasu,9999-01-01
51561,Senior Engineer,Docker,Marsha,9999-01-01
60246,Staff,Fraisse,Honesty,9999-01-01
433938,Senior Staff,Azadmanesh,Venkatesan,9999-01-01
260911,Engineer,Vecchio,Tru,9999-01-01
419063,Senior Staff,Dehkordi,Michaela,9999-01-01
415968,Senior Engineer,Griswold,Serif,9999-01-01
465268,Staff,Laventhal,Changho,9999-01-01
214211,Senior Engineer,Peres,Miomir,9999-01-01
106645,Assistant Engineer,Murtagh,Mechthild,9999-01-01
431073,Engineer,Savasere,Demin,9999-01-01
493789,Senior Engineer,Zirintsis,Elvia,9999-01-01
24284,Senior Engineer,Tchuente,Huan,9999-01-01
497316,Senior Staff,Guting,Gonzalo,9999-01-01
423135,Technique Leader,Wegerle,IEEE,9999-01-01
32213,Senior Staff,Bashian,Tzvetan,9999-01-01
214716,Senior Staff,Makrucki,Hironobu,9999-01-01
226601,Senior Engineer,Strehl,Faiza,9999-01-01
296554,Senior Staff,Atrawala,Genta,9999-01-01
295295,Engineer,Litvinov,Nagui,9999-01-01
85708,Senior Engineer,Otillio,Steen,9999-01-01
447637,Senior Staff,Liesche,Ung,9999-01-01
402747,Staff,Highland,Anneke,9999-01-01
282508,Assistant Engineer,Merel,Juyoung,9999-01-01
234797,Engineer,Schoegge,Margo,9999-01-01
457015,Staff,Biran,Yoshinari,9999-01-01
203898,Engineer,Mateescu,Odysseas,9999-01-01
472403,Senior Staff,Woycyznski,Leah,9999-01-01
452162,Senior Staff,Vecchi,Girolamo,9999-01-01
77535,Senior Staff,Codenie,Yonghong,9999-01-01
200695,Senior Engineer,Zongker,Geraldo,9999-01-01
25937,Senior Engineer,Bodoff,Angus,9999-01-01
43222,Senior Staff,Angelopoulos,Lenore,9999-01-01
438408,Senior Staff,Genther,Sadegh,9999-01-01
253047,Assistant Engineer,Manders,Hausi,9999-01-01
209383,Senior Engineer,Iisaku,Elvia,9999-01-01
403887,Senior Staff,Fontan,Gilbert,9999-01-01
50672,Engineer,Greenaway,Shen,9999-01-01
408626,Senior Engineer,Swan,Jianhua,9999-01-01
280760,Senior Engineer,Klassen,Rafail,9999-01-01
67233,Senior Staff,Baalen,Gad,9999-01-01
84916,Staff,Jiafu,Saddek,9999-01-01
290805,Senior Engineer,Swift,Noritoshi,9999-01-01
223972,Staff,Peng,Phillip,9999-01-01
217977,Engineer,Eldridge,Shahaf,9999-01-01
61995,Staff,Stellhorn,Kerryn,9999-01-01
260193,Engineer,Rassart,Maya,9999-01-01
444946,Engineer,Erva,Toshimori,9999-01-01
461319,Engineer,Rotem,Kenton,9999-01-01
84773,Senior Engineer,Frolund,Naraig,9999-01-01
31630,Engineer,Businaro,Fabrizio,9999-01-01
235400,Engineer,England,Tristan,9999-01-01
270838,Staff,Jiang,Yurij,9999-01-01
34641,Senior Engineer,Jervis,Cathie,9999-01-01
16490,Senior Staff,Thiria,Muzhong,9999-01-01
447091,Staff,Perfilyeva,Suzette,9999-01-01
468476,Senior Engineer,Mitina,Prasadram,9999-01-01
203798,Senior Engineer,Suomi,Nobuyoshi,9999-01-01
76484,Senior Staff,Raoux,Leucio,9999-01-01
50985,Engineer,Krichel,Mototsugu,9999-01-01
105726,Staff,Randt,Jagoda,9999-01-01
242200,Staff,Zumaque,Nimmagadda,9999-01-01
290985,Senior Staff,Takanami,Geraldo,9999-01-01
436002,Assistant Engineer,Takanami,Kazuyasu,9999-01-01
240055,Engineer,Kumaresan,Bernice,9999-01-01
39405,Engineer,Millington,Toong,9999-01-01
51081,Staff,Blokdijk,Masadi,9999-01-01
489215,Engineer,Ritcey,Conrado,9999-01-01
484153,Senior Engineer,Pardalos,Claudi,9999-01-01
64495,Staff,Bazelow,Bilhanan,9999-01-01
419606,Engineer,Schauser,Divine,9999-01-01
29919,Engineer,Kugler,Goa,9999-01-01
264138,Senior Staff,Garrabrants,Mara,9999-01-01
52130,Assistant Engineer,Besselaar,Kwangho,9999-01-01
434833,Senior Staff,Shackell,Uma,9999-01-01
439520,Senior Engineer,Kambil,Along,9999-01-01
61238,Senior Staff,Schach,Kagan,9999-01-01
69928,Senior Staff,Nourani,Abdelkader,9999-01-01
272708,Technique Leader,Huhdanpaa,Juyoung,9999-01-01
91746,Senior Engineer,Cools,Kiam,9999-01-01
411766,Senior Engineer,Peac,Kinh,9999-01-01
61118,Engineer,Erol,King,9999-01-01
427219,Senior Staff,Iisaka,Chenyi,9999-01-01
408128,Staff,Puppe,Berna,9999-01-01
405931,Staff,Hebert,Werner,9999-01-01
278285,Staff,Fairtlough,Ronghao,9999-01-01
69598,Engineer,Hofstetter,Elvis,9999-01-01
455464,Senior Staff,Crelier,Willard,9999-01-01
52373,Staff,McClurg,Mircea,9999-01-01
83232,Engineer,Chimia,Satyanarayana,9999-01-01
103869,Senior Staff,Pollock,Shaunak,9999-01-01
456677,Staff,Lieblein,Kien,9999-01-01
429194,Engineer,Scharstein,Bingning,9999-01-01
445218,Staff,Decaestecker,Gino,9999-01-01
265293,Staff,Hempstead,Herbert,9999-01-01
92627,Staff,Yurek,Xiaoshan,9999-01-01
492615,Senior Engineer,Assaf,Navid,9999-01-01
471833,Senior Engineer,Merlo,Tuval,9999-01-01
445934,Staff,Casperson,Beshir,9999-01-01
255778,Engineer,Rodier,Manton,9999-01-01
59107,Engineer,Constantine,Anneke,9999-01-01
237673,Staff,Reistad,Gio,9999-01-01
104130,Engineer,Rodiger,Kazuhira,9999-01-01
59348,Assistant Engineer,Heemskerk,Jackson,9999-01-01
499168,Engineer,Peltason,Muneo,9999-01-01
286646,Senior Engineer,Peres,Martien,9999-01-01
499720,Engineer,Strandh,Mats,9999-01-01
220369,Senior Staff,Poupard,Sedat,9999-01-01
445181,Engineer,Ranft,Steve,9999-01-01
456111,Staff,Legleitner,Vincent,9999-01-01
73733,Staff,Kusakari,Takanari,9999-01-01
257409,Senior Engineer,Sanella,Yuuichi,9999-01-01
214090,Staff,Janocha,Tsvetan,9999-01-01
252989,Senior Engineer,Wegerle,Stella,9999-01-01
222802,Engineer,Siksek,Emdad,9999-01-01
284530,Engineer,Borstler,Almudena,9999-01-01
95289,Engineer,Coombs,Teunis,9999-01-01
449521,Engineer,Kalloufi,Tristan,9999-01-01
403247,Staff,McFarlin,Alejandra,9999-01-01
497663,Senior Staff,Siksek,Herb,9999-01-01
51148,Staff,Lubachevsky,Lucian,9999-01-01
96902,Senior Staff,Ozeki,Khalil,9999-01-01
432841,Assistant Engineer,Kragelund,KayLiang,9999-01-01
39304,Senior Engineer,Plesums,Aram,9999-01-01
294251,Senior Engineer,Schnabel,Jordanka,9999-01-01
200074,Senior Staff,Birjandi,Muzhong,9999-01-01
210169,Engineer,Schaaf,Georgi,9999-01-01
204220,Staff,Bain,Xiaoshan,9999-01-01
43252,Senior Engineer,Kowalchuk,Christ,9999-01-01
495277,Assistant Engineer,Dalphin,Shaunak,9999-01-01
55777,Senior Engineer,Chorvat,Prodip,9999-01-01
85202,Engineer,Erdi,Guttorm,9999-01-01
86499,Senior Staff,Escriba,Lech,9999-01-01
63574,Engineer,Leslie,Insup,9999-01-01
439789,Senior Engineer,Liedekerke,Almudena,9999-01-01
411377,Staff,Junet,Arto,9999-01-01
38922,Senior Staff,Sewelson,Xiaobin,9999-01-01
214108,Senior Staff,Ellozy,Chiradeep,9999-01-01
206737,Staff,Farrow,Shalesh,9999-01-01
40131,Senior Engineer,Asser,Moti,9999-01-01
486969,Engineer,Picci,Vishwani,9999-01-01
63349,Senior Engineer,Comte,Anestis,9999-01-01
277869,Engineer,Kakkar,Berto,9999-01-01
485058,Senior Staff,Curless,Jamaludin,9999-01-01
28359,Staff,Stellhorn,Kshitij,9999-01-01
211655,Senior Engineer,Aingworth,Giap,9999-01-01
295853,Staff,Rahimi,Doohun,9999-01-01
439501,Senior Staff,Falco,Oscar,9999-01-01
99007,Senior Staff,Ibel,Ugo,9999-01-01
491211,Senior Staff,Milicic,Lansing,9999-01-01
56445,Senior Engineer,Liesche,Chikara,9999-01-01
12223,Senior Engineer,Koyama,Niteen,9999-01-01
288430,Staff,Shrader,Rafael,9999-01-01
220222,Senior Engineer,Verhoeff,Chikara,9999-01-01
250671,Senior Engineer,Maksimenko,Aloys,9999-01-01
107800,Assistant Engineer,Stenning,Goncalo,9999-01-01
409954,Senior Staff,Azulay,Leif,9999-01-01
254290,Senior Staff,Doering,Yechezkel,9999-01-01
471719,Senior Staff,Gerteisen,Basant,9999-01-01
296676,Staff,Hockney,Zeydy,9999-01-01
84910,Staff,Mondadori,Kaijung,9999-01-01
257078,Engineer,Siepmann,Boaz,9999-01-01
109470,Staff,Moffat,Aram,9999-01-01
63935,Senior Engineer,Deyuan,Tadanori,9999-01-01
463524,Assistant Engineer,Papadias,Koldo,9999-01-01
263879,Senior Engineer,Carrere,Tianruo,9999-01-01
448438,Engineer,Anguita,Bangqing,9999-01-01
258198,Engineer,Heinisuo,Oguz,9999-01-01
227801,Assistant Engineer,Brobst,Valery,9999-01-01
26682,Staff,Baezner,Yucai,9999-01-01
204067,Senior Staff,Pews,Brigham,9999-01-01
72566,Engineer,Schaaf,Munehiro,9999-01-01
477303,Engineer,Zambonelli,Kousuke,9999-01-01
426342,Engineer,Siepmann,Uinam,9999-01-01
406452,Senior Engineer,Shumilov,Jiang,9999-01-01
107276,Senior Engineer,Badache,Maja,9999-01-01
100674,Technique Leader,Lovengreen,Mariangiola,9999-01-01
404221,Engineer,Bernini,Aleksander,9999-01-01
458851,Senior Staff,Monarch,Larisa,9999-01-01
478509,Staff,Gerlach,Luise,9999-01-01
24725,Senior Staff,Openshaw,Yechezkel,9999-01-01
257209,Assistant Engineer,Huhdanpaa,Tamiya,9999-01-01
234718,Senior Staff,Assaf,Jasminko,9999-01-01
426519,Staff,Wossner,Kwee,9999-01-01
445790,Senior Engineer,Luon,Visit,9999-01-01
441784,Senior Engineer,Peroz,Vasilii,9999-01-01
491659,Staff,Sidou,Xiping,9999-01-01
405238,Senior Engineer,Ossenbruggen,Masali,9999-01-01
269779,Senior Engineer,Syang,Kazuhisa,9999-01-01
237008,Senior Engineer,Roisin,Giap,9999-01-01
251687,Senior Engineer,Honglei,Jordanka,9999-01-01
39883,Engineer,Luan,Moriyoshi,9999-01-01
439207,Staff,Stranks,Martins,9999-01-01
259917,Engineer,Marletta,Isaac,9999-01-01
491128,Senior Engineer,Cappelletti,Howell,9999-01-01
299864,Staff,Rassart,Nobuyoshi,9999-01-01
412413,Engineer,Hasham,Alexius,9999-01-01
74481,Engineer,Restivo,Theirry,9999-01-01
450563,Engineer,Ishibashi,Saddek,9999-01-01
275347,Staff,Spinelli,Parke,9999-01-01
203831,Engineer,Angot,Arunachalam,9999-01-01
270983,Staff,Einsfeld,Shen,9999-01-01
80171,Technique Leader,Zykh,Kshitij,9999-01-01
15876,Senior Engineer,Vakili,Munehiro,9999-01-01
94496,Senior Staff,Akiyama,Sungwon,9999-01-01
463660,Senior Staff,Ratnakar,Bedir,9999-01-01
32151,Senior Staff,Pileggi,Martine,9999-01-01
477337,Senior Staff,Osgood,Margareta,9999-01-01
35887,Engineer,Wrigley,Heather,9999-01-01
85990,Senior Engineer,Jakobus,Saeko,9999-01-01
414409,Senior Engineer,Maksimenko,Boguslaw,9999-01-01
235359,Staff,Snyers,Badri,9999-01-01
111133,Manager,Zhang,Hauke,9999-01-01
485846,Assistant Engineer,Gecsel,Vishv,9999-01-01
99804,Engineer,Benner,Abdelghani,9999-01-01
11993,Senior Staff,Dalphin,Marit,9999-01-01
215438,Engineer,Magalhaes,Bernd,9999-01-01
95820,Senior Engineer,Perri,Hyuckchul,9999-01-01
48772,Engineer,Hoogerwoord,Sanjai,9999-01-01
297169,Staff,Rousseau,Vincent,9999-01-01
417510,Senior Staff,Ernst,Yonghong,9999-01-01
484522,Senior Staff,Paciorek,Denis,9999-01-01
107391,Engineer,Steinauer,Jaideep,9999-01-01
81849,Senior Staff,Bednarek,Debatosh,9999-01-01
22179,Senior Staff,Garnick,Rosine,9999-01-01
269592,Engineer,Argence,Kauko,9999-01-01
407827,Staff,Steinauer,Kannan,9999-01-01
